AnlyTxHack__Account_External_Id__c,Priority,AnlyTxHack__EstimatedClosedDate__c,AnlyTxHack__CSAT__c,Origin,Reason,AnlyTxHack__SLAViolation__c,AnlyTxHack__SLA_Type__c,Status,Subject,AnlyTxHack__Country__c,AnlyTxHack__Solved_By__c,AnlyTxHack__Industry_Type__c
0012w00000LRfgBAAT,Low,2020-05-04,36,Phone,Breakdown,Compliant,Premium,Closed,Case about Laptops,Russia,Chatbot,Consumer Goods
0012w00000LRfgCAAT,Medium,2020-05-05,113,Chat,Other,Compliant,Basic,Closed,Case about Laptops,Canada,Call center Agent,Health Care
0012w00000LRfgDAAT,Low,2020-05-06,29,Phone,Equipment Design,Compliant,Premium,Closed,Case about Laptops,Israel,Onsite Agent,Entertainment
0012w00000LRfgEAAT,Low,2020-05-07,77,Email,Other,Compliant,Basic,Closed,Case about Laptops,Australia,Self,Computer Software
0012w00000LRfgFAAT,Medium,2020-05-08,34,Phone,Performance,Compliant,Basic,Closed,Case about Laptops,Austria,Knowledge Portal,Construction
0012w00000LRflUAAT,Medium,2020-05-09,75,Chat,Equipment Design,Compliant,Basic,Closed,Case about Laptops,Belarus,Chatbot,Health Care
0012w00000LRflVAAT,Medium,2020-05-10,92,Chat,Equipment Complexity,Compliant,Premium,Closed,Case about Laptops,Brazil,Call center Agent,Computer Software
0012w00000LRflWAAT,Medium,2020-05-11,43,Phone,Breakdown,Compliant,Premium,Closed,Case about Laptops,Belgium,Onsite Agent,Consumer Goods
0012w00000LRflXAAT,Medium,2020-05-12,80,Phone,Feedback,Compliant,Basic,Closed,Case about Laptops,China,Self,Health Care
0012w00000LRflYAAT,Low,2020-05-13,89,Email,Performance,Compliant,Basic,Closed,Case about Laptops,United Arab Emirates,Knowledge Portal,Computer Software
0012w00000LRflZAAT,Low,2020-05-14,67,Phone,Performance,Compliant,Basic,Working,Case about Laptops,United States of America,Chatbot,Computer Software
0012w00000LRflaAAD,Medium,2020-05-15,60,Phone,Other,Compliant,Basic,Working,Case about Laptops,India,Call center Agent,Computer Software
0012w00000LRflbAAD,Low,2020-05-16,110,Phone,Installation,Compliant,Basic,Closed,Case about Phones,The United Kingdom,Onsite Agent,Health Care
0012w00000LRflcAAD,Medium,2020-05-17,28,Web,Feedback,Compliant,Premium,Closed,Case about Phones,Russia,Self,Manufacturing
0012w00000LRfldAAD,Low,2020-05-18,24,Phone,Breakdown,Compliant,Premium,Closed,Case about Phones,Canada,Knowledge Portal,Consumer Goods
0012w00000LRfleAAD,Low,2020-05-19,79,Web,Installation,Compliant,Premium,Closed,Case about Phones,Israel,Chatbot,Health Care
0012w00000LRflfAAD,Medium,2020-05-20,38,Web,Performance,Compliant,Basic,Closed,Case about Phones,Australia,Call center Agent,Entertainment
0012w00000LRflgAAD,Medium,2020-05-21,75,Phone,Other,Compliant,Basic,Closed,Case about Phones,Austria,Onsite Agent,Computer Software
0012w00000LRflhAAD,Low,2020-05-22,84,Email,Breakdown,Compliant,Basic,Closed,Case about Phones,Belarus,Self,Computer Software
0012w00000LRfliAAD,Low,2020-05-23,96,Phone,Performance,Compliant,Basic,Closed,Case about Phones,Brazil,Knowledge Portal,Health Care
0012w00000LRfljAAD,Low,2020-05-24,99,Web,Feedback,Compliant,Premium,Closed,Case about Phones,Belgium,Chatbot,Computer Software
0012w00000LRflkAAD,Low,2020-05-25,35,Chat,Equipment Design,Compliant,Premium,Closed,Case about Phones,China,Call center Agent,Consumer Goods
0012w00000LRfllAAD,Medium,2020-05-26,91,Chat,Installation,Compliant,Premium,Closed,Case about Phones,United Arab Emirates,Onsite Agent,Health Care
0012w00000LRflmAAD,Medium,2020-05-27,37,Chat,Installation,Open Violation,Premium,Closed,Case about Phones,United States of America,Self,Entertainment
0012w00000LRflnAAD,Medium,2020-05-28,74,Phone,Breakdown,Compliant,Basic,Closed,Case about Phones,India,Knowledge Portal,Computer Software
0012w00000LRfloAAD,Low,2020-05-29,89,Phone,Equipment Complexity,Open Violation,Basic,Closed,Case about Phones,The United Kingdom,Chatbot,Computer Software
0012w00000LRflpAAD,Low,2020-05-30,94,Phone,Performance,Compliant,Basic,Closed,Case about Phones,Russia,Call center Agent,Health Care
0012w00000LRflqAAD,Medium,2020-05-31,33,Chat,Equipment Complexity,Compliant,Premium,Closed,Case about Phones,Canada,Onsite Agent,Manufacturing
0012w00000LRflrAAD,Low,2020-06-01,22,Phone,Installation,Compliant,Basic,Closed,Case about Phones,Israel,Self,Consumer Goods
0012w00000LRflsAAD,Medium,2020-06-02,90,Web,Performance,Compliant,Premium,Closed,Case about Phones,Australia,Knowledge Portal,Health Care
0012w00000LRfr7AAD,Low,2020-06-03,49,Web,Breakdown,Compliant,Basic,Closed,Case about Phones,Austria,Chatbot,Entertainment
0012w00000LRfr8AAD,Low,2020-06-04,85,Email,Performance,Open Violation,Basic,Closed,Case about Phones,Belarus,Call center Agent,Computer Software
0012w00000LRfr9AAD,Low,2020-06-05,40,Web,Equipment Design,Open Violation,Basic,Closed,Case about Phones,Brazil,Onsite Agent,Construction
0012w00000LRfrAAAT,Medium,2020-06-06,109,Email,Performance,Compliant,Premium,Closed,Case about Phones,Belgium,Self,Health Care
0012w00000LRfrBAAT,High,2020-06-07,24,Web,Other,Open Violation,Premium,Closed,Case about Phones,China,Knowledge Portal,Manufacturing
0012w00000LRfrCAAT,Low,2020-06-08,29,Web,Other,Compliant,Basic,Closed,Case about Phones,United Arab Emirates,Chatbot,Consumer Goods
0012w00000LRfrDAAT,Medium,2020-06-09,111,Web,Equipment Design,Compliant,Basic,Closed,Case about Phones,United States of America,Call center Agent,Health Care
0012w00000LRfrEAAT,Medium,2020-06-10,29,Web,Equipment Design,Compliant,Basic,Closed,Case about Phones,India,Onsite Agent,Entertainment
0012w00000LRfrFAAT,Medium,2020-06-11,111,Web,Feedback,Compliant,Basic,Closed,Case about Phones,The United Kingdom,Self,Computer Software
0012w00000LRfrGAAT,Low,2020-06-12,24,Phone,Performance,Compliant,Premium,Closed,Case about Phones,Russia,Knowledge Portal,Construction
0012w00000LRfrHAAT,Low,2020-06-13,76,Phone,Equipment Complexity,Compliant,Basic,Closed,Case about Phones,Canada,Chatbot,Health Care
0012w00000LRfrIAAT,Medium,2020-06-14,27,Email,Other,Compliant,Basic,Closed,Case about Phones,Israel,Call center Agent,Manufacturing
0012w00000LRfrJAAT,Low,2020-06-15,25,Web,Breakdown,Compliant,Basic,Closed,Case about Phones,Australia,Onsite Agent,Consumer Goods
0012w00000LRfrKAAT,Low,2020-06-16,86,Email,Installation,Compliant,Premium,Closed,Case about Phones,Austria,Self,Health Care
0012w00000LRfrLAAT,Medium,2020-06-17,35,Web,Feedback,Compliant,Basic,Closed,Case about Phones,Belarus,Knowledge Portal,Entertainment
0012w00000LRfrMAAT,Low,2020-06-18,100,Web,Performance,Open Violation,Basic,Closed,Case about Phones,Brazil,Chatbot,Computer Software
0012w00000LRfrNAAT,Medium,2020-06-19,35,Chat,Equipment Design,Compliant,Basic,Closed,Case about Phones,Belgium,Call center Agent,Construction
0012w00000LRfrOAAT,Low,2020-06-20,102,Web,Feedback,Compliant,Basic,Closed,Case about Phones,China,Onsite Agent,Health Care
0012w00000LRfrPAAT,Low,2020-06-21,45,Web,Performance,Compliant,Basic,Closed,Case about Phones,United Arab Emirates,Self,Manufacturing
0012w00000LRfrQAAT,Low,2020-06-22,48,Phone,Breakdown,Compliant,Premium,Closed,Case about Phones,United States of America,Knowledge Portal,Consumer Goods
0012w00000LRfrRAAT,Low,2020-06-23,19,Phone,Installation,Compliant,Basic,Closed,Case about Phones,India,Chatbot,Travel
0012w00000LRfrSAAT,High,2020-06-24,24,Email,Other,Compliant,Basic,Closed,Case about Phones,The United Kingdom,Call center Agent,Entertainment
0012w00000LRfrTAAT,Low,2020-06-25,83,Web,Performance,Compliant,Premium,Closed,Case about Phones,Russia,Onsite Agent,Computer Software
0012w00000LRfrUAAT,Low,2020-06-26,36,Web,Feedback,Compliant,Basic,Closed,Case about Phones,Canada,Self,Construction
0012w00000LRfrVAAT,Low,2020-06-27,75,Phone,Performance,Compliant,Premium,Closed,Case about Phones,Israel,Knowledge Portal,Health Care
0012w00000LRfgGAAT,Low,2020-06-28,23,Chat,Performance,Compliant,Basic,Closed,Case about Phones,Australia,Chatbot,Manufacturing
0012w00000LRfltAAD,High,2020-06-29,22,Phone,Breakdown,Compliant,Basic,Working,Case about Phones,Austria,Call center Agent,Consumer Goods
0012w00000LRfluAAD,Medium,2020-06-30,65,Phone,Performance,Compliant,Basic,Waiting on Customer,Case about Phones,Belarus,Onsite Agent,Health Care
0012w00000LRflvAAD,Low,2020-07-01,23,Email,Feedback,Compliant,Basic,Closed,Case about Phones,Brazil,Self,Entertainment
0012w00000LRflwAAD,Low,2020-07-02,83,Web,Feedback,Compliant,Premium,Working,Case about Phones,Belgium,Knowledge Portal,Computer Software
0012w00000LRflxAAD,Medium,2020-07-03,35,Email,Equipment Complexity,Compliant,Basic,Warning,Case about Phones,China,Chatbot,Construction
0012w00000LRflyAAD,Medium,2020-07-04,80,Web,Feedback,Compliant,Premium,Working,Case about Phones,United Arab Emirates,Call center Agent,Health Care
0012w00000LRflzAAD,Low,2020-07-05,32,Phone,Other,Compliant,Basic,Working,Case about Phones,United States of America,Onsite Agent,Manufacturing
0012w00000LRfm0AAD,Low,2020-07-06,59,Web,Installation,Compliant,Premium,Closed,Case about Phones,India,Self,Consumer Goods
0012w00000LRfm1AAD,Low,2020-07-07,24,Email,Equipment Complexity,Compliant,Basic,Warning,Case about Phones,The United Kingdom,Knowledge Portal,Travel
0012w00000LRfm2AAD,Medium,2020-07-08,36,Phone,Feedback,Compliant,Basic,Waiting on Customer,Case about Phones,Russia,Chatbot,Entertainment
0012w00000LRfm3AAD,Low,2020-07-09,60,Chat,Equipment Design,Compliant,Premium,Closed,Case about Phones,Canada,Call center Agent,Computer Software
0012w00000LRfm4AAD,Medium,2020-07-10,38,Chat,Other,Open Violation,Premium,Working,Case about Phones,Israel,Onsite Agent,Construction
0012w00000LRfm5AAD,Low,2020-07-11,100,Web,Other,Compliant,Premium,Waiting on Customer,Case about Phones,Australia,Self,Health Care
0012w00000LRfm6AAD,Medium,2020-07-12,38,Email,Other,Compliant,Premium,Working,Case about Phones,Austria,Knowledge Portal,Manufacturing
0012w00000LRfm7AAD,Low,2020-07-13,77,Phone,Other,Compliant,Basic,On Hold,Case about Phones,Belarus,Chatbot,Consumer Goods
0012w00000LRfm8AAD,Medium,2020-07-14,26,Chat,Equipment Complexity,Compliant,Basic,Waiting on Customer,Case about Phones,Brazil,Call center Agent,Travel
0012w00000LRfm9AAD,High,2020-07-15,33,Web,Performance,Open Violation,Basic,Working,Case about Phones,Belgium,Onsite Agent,Entertainment
0012w00000LRfmAAAT,Low,2020-07-16,64,Web,Other,Compliant,Premium,Closed,Case about Phones,China,Self,Computer Software
0012w00000LRfmBAAT,Low,2020-07-17,44,Web,Equipment Design,Compliant,Basic,Closed,Case about Phones,United Arab Emirates,Knowledge Portal,Construction
0012w00000LRfmCAAT,Low,2020-07-18,106,Phone,Performance,Compliant,Basic,Closed,Case about Phones,United States of America,Chatbot,Health Care
0012w00000LRfmDAAT,Low,2020-07-19,33,Chat,Equipment Complexity,Compliant,Premium,Closed,Case about Phones,India,Call center Agent,Manufacturing
0012w00000LRfmEAAT,Medium,2020-07-20,74,Phone,Installation,Compliant,Basic,Closed,Case about Phones,The United Kingdom,Onsite Agent,Consumer Goods
0012w00000LRfmFAAT,Low,2020-07-21,25,Email,Performance,Compliant,Basic,Closed,Case about Phones,Russia,Self,Travel
0012w00000LRfmGAAT,Low,2020-07-22,38,Email,Equipment Complexity,Compliant,Basic,Closed,Case about Phones,Canada,Knowledge Portal,Entertainment
0012w00000LRfmHAAT,Low,2020-07-23,89,Web,Installation,Compliant,Basic,Closed,Case about Phones,Israel,Chatbot,Computer Software
0012w00000LRfrWAAT,Low,2020-07-24,54,Web,Equipment Design,Compliant,Premium,Closed,Case about Phones,Australia,Call center Agent,Construction
0012w00000LRfrXAAT,Low,2020-07-25,82,Phone,Other,Compliant,Premium,Closed,Case about Phones,Austria,Onsite Agent,Health Care
0012w00000LRfrYAAT,Low,2020-07-26,28,Web,Performance,Compliant,Basic,Closed,Case about Phones,Belarus,Self,Manufacturing
0012w00000LRfrZAAT,Low,2020-07-27,100,Web,Breakdown,Compliant,Basic,Closed,Case about Phones,Brazil,Knowledge Portal,Consumer Goods
0012w00000LRfraAAD,Low,2020-07-28,20,Web,Equipment Complexity,Compliant,Basic,Closed,Case about Phones,Belgium,Chatbot,Travel
0012w00000LRfrbAAD,Low,2020-07-29,38,Email,Equipment Complexity,Compliant,Premium,Closed,Case about Phones,China,Call center Agent,Entertainment
0012w00000LRfrcAAD,Medium,2020-07-30,95,Phone,Breakdown,Compliant,Basic,Closed,Case about Phones,United Arab Emirates,Onsite Agent,Computer Software
0012w00000LRfrdAAD,Low,2020-07-31,38,Chat,Breakdown,Compliant,Premium,Closed,Case about Phones,United States of America,Self,Construction
0012w00000LRfreAAD,High,2020-08-01,102,Chat,Performance,Compliant,Basic,Closed,Case about Phones,India,Knowledge Portal,Health Care
0012w00000LRfrfAAD,Low,2020-08-02,70,Email,Installation,Compliant,Basic,Closed,Case about Phones,The United Kingdom,Chatbot,Manufacturing
0012w00000LRfrgAAD,High,2020-08-03,84,Web,Equipment Design,Compliant,Basic,Closed,Case about Phones,Russia,Call center Agent,Consumer Goods
0012w00000LRfrhAAD,Low,2020-08-04,29,Phone,Other,Compliant,Basic,Closed,Case about Phones,Canada,Onsite Agent,Travel
0012w00000LRfriAAD,Low,2020-08-05,49,Web,Breakdown,Compliant,Basic,Closed,Case about Phones,Israel,Self,Entertainment
0012w00000LRfrjAAD,Medium,2020-08-06,88,Phone,Performance,Compliant,Premium,Closed,Case about Phones,Australia,Knowledge Portal,Computer Software
0012w00000LRfrkAAD,Low,2020-08-07,40,Web,Installation,Compliant,Basic,Closed,Case about Phones,Austria,Chatbot,Construction
0012w00000LRfrlAAD,Low,2020-08-08,113,Chat,Installation,Compliant,Basic,Closed,Case about Phones,Belarus,Call center Agent,Health Care
0012w00000LRfrmAAD,Low,2020-08-09,90,Web,Equipment Complexity,Compliant,Basic,Closed,Case about Phones,Brazil,Onsite Agent,Manufacturing
0012w00000LRfrnAAD,Low,2020-08-10,101,Web,Installation,Compliant,Basic,Closed,Case about Phones,Belgium,Self,Consumer Goods
0012w00000LRfroAAD,Low,2020-08-11,21,Web,Performance,Compliant,Basic,Closed,Case about Phones,China,Knowledge Portal,Travel
0012w00000LRfrpAAD,Low,2020-08-12,37,Web,Equipment Design,Compliant,Basic,Closed,Case about Phones,United Arab Emirates,Chatbot,Entertainment
0012w00000LRfrqAAD,Low,2020-08-13,89,Web,Performance,Compliant,Basic,Closed,Case about Phones,United States of America,Call center Agent,Computer Software
0012w00000LRfrrAAD,Low,2020-08-14,45,Email,Breakdown,Compliant,Premium,Closed,Case about Phones,India,Onsite Agent,Construction
0012w00000LRfrsAAD,Medium,2020-08-15,81,Phone,Equipment Complexity,Compliant,Basic,Closed,Case about Phones,The United Kingdom,Self,Health Care
0012w00000LRfrtAAD,Low,2020-08-16,80,Phone,Feedback,Compliant,Basic,Closed,Case about Phones,Russia,Knowledge Portal,Manufacturing
0012w00000LRfruAAD,Low,2020-08-17,93,Web,Equipment Design,Compliant,Basic,Closed,Case about Phones,Canada,Chatbot,Consumer Goods
0012w00000LRfvGAAT,High,2020-08-18,20,Phone,Other,Compliant,Premium,Closed,Case about Phones,Israel,Call center Agent,Travel
0012w00000LRfvHAAT,High,2020-08-19,49,Web,Feedback,Compliant,Premium,Closed,Case about Phones,Australia,Onsite Agent,Entertainment
0012w00000LRfvIAAT,Low,2020-08-20,104,Phone,Breakdown,Compliant,Basic,Closed,Case about Phones,Austria,Self,Computer Software
0012w00000LRfvJAAT,Low,2020-08-21,45,Web,Performance,Open Violation,Basic,Closed,Case about Phones,Belarus,Knowledge Portal,Construction
0012w00000LRfvKAAT,Low,2020-08-22,87,Web,Performance,Compliant,Basic,Closed,Case about Phones,Brazil,Chatbot,Health Care
0012w00000LRfvLAAT,Medium,2020-08-23,98,Email,Installation,Compliant,Premium,Closed,Case about Phones,Belgium,Call center Agent,Manufacturing
0012w00000LRfvMAAT,Low,2020-08-24,106,Web,Equipment Complexity,Compliant,Basic,Closed,Case about Phones,China,Onsite Agent,Consumer Goods
0012w00000LRfvNAAT,High,2020-08-25,52,Web,Breakdown,Open Violation,Basic,Closed,Case about Phones,United Arab Emirates,Self,Travel
0012w00000LRfvOAAT,Low,2020-08-26,96,Phone,Installation,Compliant,Premium,Closed,Case about Phones,United States of America,Knowledge Portal,Entertainment
0012w00000LRfvPAAT,Low,2020-08-27,90,Chat,Feedback,Compliant,Basic,Closed,Case about Phones,India,Chatbot,Computer Software
0012w00000LRfvQAAT,Medium,2020-08-28,38,Phone,Performance,Compliant,Premium,Closed,Case about Phones,The United Kingdom,Call center Agent,Construction
0012w00000LRfvRAAT,Low,2020-08-29,94,Phone,Equipment Design,Compliant,Premium,Closed,Case about Phones,Russia,Onsite Agent,Health Care
0012w00000LRfvSAAT,Medium,2020-08-30,91,Chat,Performance,Compliant,Basic,Closed,Case about Phones,Canada,Self,Manufacturing
0012w00000LRfgHAAT,Low,2020-08-31,71,Phone,Breakdown,Compliant,Basic,Closed,Case about Phones,Israel,Knowledge Portal,Consumer Goods
0012w00000LRfgIAAT,Low,2020-09-01,50,Web,Equipment Complexity,Compliant,Basic,Closed,Case about Phones,Australia,Chatbot,Travel
0012w00000LRfgJAAT,Low,2020-09-02,78,Phone,Breakdown,Compliant,Basic,Closed,Case about Phones,Austria,Call center Agent,Entertainment
0012w00000LRfgKAAT,Medium,2020-09-03,92,Email,Breakdown,Compliant,Basic,Closed,Case about Phones,Belarus,Onsite Agent,Computer Software
0012w00000LRfgLAAT,Low,2020-09-04,49,Phone,Performance,Compliant,Basic,Closed,Case about Phones,Brazil,Self,Construction
0012w00000LRfgMAAT,Low,2020-09-05,115,Chat,Breakdown,Compliant,Premium,Closed,Case about Phones,Belgium,Knowledge Portal,Health Care
0012w00000LRfgNAAT,Low,2020-09-06,71,Phone,Breakdown,Compliant,Basic,Closed,Case about Phones,China,Chatbot,Manufacturing
0012w00000LRfgOAAT,Low,2020-09-07,77,Email,Equipment Design,Compliant,Premium,Closed,Case about Phones,United Arab Emirates,Call center Agent,Consumer Goods
0012w00000LRfgPAAT,Low,2020-09-08,49,Email,Equipment Complexity,Compliant,Basic,Closed,Case about Phones,United States of America,Onsite Agent,Travel
0012w00000LRfgQAAT,High,2020-09-09,87,Email,Feedback,Compliant,Premium,Closed,Case about Phones,India,Self,Entertainment
0012w00000LRfgRAAT,Low,2020-09-10,86,Phone,Other,Compliant,Premium,Closed,Case about Phones,The United Kingdom,Knowledge Portal,Computer Software
0012w00000LRfgSAAT,Low,2020-09-11,40,Email,Equipment Complexity,Compliant,Basic,Closed,Case about Phones,Russia,Chatbot,Construction
0012w00000LRfgTAAT,Low,2020-09-12,95,Phone,Other,Compliant,Basic,Closed,Case about Phones,Canada,Call center Agent,Health Care
0012w00000LRfgUAAT,High,2020-09-13,90,Email,Feedback,Compliant,Basic,Closed,Case about Phones,Israel,Onsite Agent,Manufacturing
0012w00000LRfgVAAT,Low,2020-09-14,78,Chat,Breakdown,Compliant,Basic,Closed,Case about Phones,Australia,Self,Consumer Goods
0012w00000LRfgWAAT,Low,2020-09-15,43,Chat,Other,Compliant,Basic,Closed,Case about Phones,Austria,Knowledge Portal,Travel
0012w00000LRfgXAAT,Low,2020-09-16,73,Web,Performance,Compliant,Basic,Closed,Case about Phones,Belarus,Chatbot,Entertainment
0012w00000LRfmIAAT,Medium,2020-09-17,97,Email,Equipment Complexity,Compliant,Premium,Working,Case about Phones,Brazil,Call center Agent,Computer Software
0012w00000LRfmJAAT,Medium,2020-09-18,88,Chat,Feedback,Compliant,Basic,Working,Case about Phones,Belgium,Onsite Agent,Construction
0012w00000LRfmKAAT,Low,2020-09-19,63,Phone,Installation,Compliant,Basic,Working,Case about Phones,China,Self,Health Care
0012w00000LRfmLAAT,Low,2020-09-20,97,Web,Performance,Compliant,Basic,Closed,Case about Phones,United Arab Emirates,Knowledge Portal,Manufacturing
0012w00000LRfmMAAT,Medium,2020-09-21,60,Web,Equipment Design,Compliant,Basic,Working,Case about Phones,United States of America,Chatbot,Consumer Goods
